51.026225,4.714872,3000
51.026225,4.714872,3000
51.069406,4.755358,3000
51.069406,4.755358,3000
51.069406,4.755358,3000
51.092295,4.620247,3000
51.092295,4.620247,3000
51.092295,4.620247,3000
51.103241,4.584219,3000
51.103241,4.584219,3000
51.103241,4.584219,3000
50.926947,3.992614,4000
50.926947,3.992614,4000
50.926947,3.992614,4000
50.907778,4.138889,4000
50.907778,4.138889,4000
50.907778,4.138889,4000
50.902222,4.538056,4000
50.902222,4.538056,4000
50.902222,4.538056,4000
51.026225,4.714872,3000
51.026225,4.714872,3000
51.026225,4.714872,3000
51.069406,4.755358,3000
51.069406,4.755358,3000
51.069406,4.755358,3000
51.092295,4.620247,3000
51.092295,4.620247,3000
51.092295,4.620247,3000
51.103241,4.584219,3000
51.103241,4.584219,3000
51.103241,4.584219,3000
50.653889,5.470556,3000
50.653889,5.470556,3000
50.653889,5.470556,3000
50.653889,5.470556,3000
50.653889,5.470556,3000
50.653889,5.470556,3000
50.718429,5.573300,2500
50.702009,5.547120,2140
50.648056,5.460833,659
50.653889,5.470556,3000
50.653889,5.470556,3000
50.653889,5.470556,3000
50.653889,5.470556,3000
50.777495,5.579875,2500
50.777495,5.579875,2500
50.777495,5.579875,2500
50.786525,5.629964,2500
50.786525,5.629964,2500
50.786525,5.629964,2500
50.753594,5.629461,2500
50.753594,5.629461,2500
50.753594,5.629461,2500
50.718429,5.573300,2500
50.648056,5.460833,659
50.653889,5.470556,3000
50.653889,5.470556,3000
50.653889,5.470556,3000
50.653889,5.470556,3000
50.777495,5.579875,2500
50.777495,5.579875,2500
50.777495,5.579875,2500
50.786525,5.629964,2500
50.786525,5.629964,2500
50.786525,5.629964,2500
50.753594,5.629461,2500
50.753594,5.629461,2500
50.753594,5.629461,2500
50.716520,5.565681,2500
50.646086,5.453619,659
50.653889,5.470556,3000
50.653889,5.470556,3000
50.653889,5.470556,3000
50.653889,5.470556,3000
50.777495,5.579875,2500
50.777495,5.579875,2500
50.777495,5.579875,2500
50.786525,5.629964,2500
50.786525,5.629964,2500
50.786525,5.629964,2500
50.757542,5.631211,2500
50.757542,5.631211,2500
50.757542,5.631211,2500
50.540115,5.290230,3000
50.627108,5.427917,659
50.653889,5.470556,3000
50.653889,5.470556,3000
50.653889,5.470556,3000
50.653889,5.470556,3000
50.653889,5.470556,3000
50.668607,5.573129,3000
50.668607,5.573129,3000
50.668607,5.573129,3000
50.709009,5.529738,3000
50.709009,5.529738,3000
50.709009,5.529738,3000
50.653889,5.470556,3000
50.653889,5.470556,3000
50.653889,5.470556,3000
50.482828,5.287970,3000
50.482828,5.287970,3000
50.482828,5.287970,3000
50.508051,5.239949,3000
50.508051,5.239949,3000
50.508051,5.239949,3000
50.543376,5.295610,3000
50.627108,5.427917,659
50.653889,5.470556,3000
50.653889,5.470556,3000
50.653889,5.470556,3000
50.653889,5.470556,3000
50.653889,5.470556,3000
50.668607,5.573129,3000
50.668607,5.573129,3000
50.668607,5.573129,3000
50.709009,5.529738,3000
50.709009,5.529738,3000
50.709009,5.529738,3000
50.653889,5.470556,3000
50.653889,5.470556,3000
50.653889,5.470556,3000
50.482828,5.287970,3000
50.482828,5.287970,3000
50.482828,5.287970,3000
50.508051,5.239949,3000
50.508051,5.239949,3000
50.508051,5.239949,3000
51.217500,2.996389,3000
51.217500,2.996389,3000
51.217500,2.996389,3000
51.217500,2.996389,3000
51.272019,3.562122,6000
51.217500,2.996389,3000
51.217500,2.996389,3000
51.209561,3.447378,6000
51.217500,2.996389,3000
51.217500,2.996389,3000
51.179348,2.736576,1400
51.196586,2.852769,13
51.217500,2.996389,3000
51.217500,2.996389,3000
51.217500,2.996389,3000
51.217500,2.996389,3000
51.194162,3.132369,2000
51.194162,3.132369,2000
51.194162,3.132369,2000
51.214896,3.174613,2000
51.214896,3.174613,2000
51.214896,3.174613,2000
51.236889,3.134004,2000
51.236889,3.134004,2000
51.236889,3.134004,2000
51.193889,2.835000,2000
51.193889,2.835000,2000
51.193889,2.835000,2000
51.216987,2.698917,1400
51.216987,2.698917,1400
51.216987,2.698917,1400
51.196115,2.656845,1400
51.196115,2.656845,1400
51.196115,2.656845,1400
51.174256,2.697602,1400
51.174256,2.697602,1400
51.174256,2.697602,1400
51.224836,3.048306,2000
51.217500,2.996389,1360
51.203350,2.897272,13
51.227820,2.975493,3000
51.217500,2.996389,3000
51.217500,2.996389,3000
51.217500,2.996389,3000
51.217500,2.996389,3000
51.217500,2.996389,3000
51.194162,3.132369,2000
51.194162,3.132369,2000
51.194162,3.132369,2000
51.214896,3.174613,2000
51.214896,3.174613,2000
51.214896,3.174613,2000
51.236889,3.134004,2000
51.236889,3.134004,2000
51.236889,3.134004,2000
51.217500,2.996389,1360
51.203350,2.897272,13
51.227820,2.975493,3000
51.217500,2.996389,3000
51.217500,2.996389,3000
51.217500,2.996389,3000
51.217500,2.996389,3000
51.217500,2.996389,3000
51.194162,3.132369,2000
51.194162,3.132369,2000
51.194162,3.132369,2000
51.214896,3.174613,2000
51.214896,3.174613,2000
51.214896,3.174613,2000
51.236889,3.134004,2000
51.236889,3.134004,2000
51.236889,3.134004,2000
52.803333,13.326944,10000
52.808333,13.927778,10000
52.803333,13.326944,10000
52.808333,13.927778,10000
52.808333,13.927778,10000
52.808333,13.927778,10000
52.808333,13.927778,10000
52.808333,13.927778,10000
52.019661,13.563803,10000
51.923611,13.788056,12000
51.923611,13.788056,12000
52.047500,14.416389,14000
52.411336,14.130589,7000
52.793192,12.364656,14000
52.793192,12.364656,14000
52.793192,12.364656,14000
52.793192,12.364656,14000
52.793192,12.364656,14000
52.793192,12.364656,14000
52.019661,13.563803,9000
52.019661,13.563803,9000
52.019661,13.563803,9000
52.047500,14.416389,14000
52.019661,13.563803,9000
52.314370,13.262310,3000
52.344629,13.388424,1410
52.367689,13.485025,157
52.396530,13.606778,3000
52.019661,13.563803,4000
52.019661,13.563803,9000
52.019661,13.563803,9000
52.019661,13.563803,9000
52.019661,13.563803,9000
52.019661,13.563803,9000
52.793192,12.364656,14000
52.793192,12.364656,14000
52.793192,12.364656,14000
52.793192,12.364656,14000
52.793192,12.364656,14000
52.430020,13.749530,3000
52.400393,13.622817,1420
52.377431,13.526097,157
52.348098,13.403448,3000
52.019661,13.563803,4000
52.019661,13.563803,10000
52.019661,13.563803,10000
52.019661,13.563803,10000
52.019661,13.563803,10000
52.019661,13.563803,10000
51.923611,13.788056,12000
51.923611,13.788056,12000
51.923611,13.788056,12000
51.923611,13.788056,12000
51.923611,13.788056,12000
52.047500,14.416389,14000
52.047500,14.416389,14000
52.047500,14.416389,14000
52.047500,14.416389,14000
52.047500,14.416389,14000
52.326667,13.293333,3000
52.365484,13.456171,1160
52.380125,13.517142,157
52.400786,13.603955,3000
52.019661,13.563803,4000
52.019661,13.563803,9000
52.019661,13.563803,9000
52.019661,13.563803,9000
52.019661,13.563803,9000
52.019661,13.563803,9000
52.793192,12.364656,14000
52.793192,12.364656,14000
52.793192,12.364656,14000
52.793192,12.364656,14000
52.793192,12.364656,14000
52.436840,13.757360,3000
52.406636,13.629678,1250
52.388919,13.554253,157
52.352430,13.400669,3000
52.019661,13.563803,4000
52.019661,13.563803,10000
52.019661,13.563803,10000
52.019661,13.563803,10000
52.019661,13.563803,10000
52.019661,13.563803,10000
51.923611,13.788056,12000
51.923611,13.788056,12000
51.923611,13.788056,12000
51.923611,13.788056,12000
51.923611,13.788056,12000
52.047500,14.416389,14000
52.047500,14.416389,14000
52.047500,14.416389,14000
52.047500,14.416389,14000
52.047500,14.416389,14000
51.015547,13.598889,4000
51.060556,14.152500,4200
51.060556,14.152500,4200
51.423842,14.171292,5000
51.423842,14.171292,4000
51.015547,13.598889,5000
51.015547,13.598889,4000
51.000972,13.577900,4000
51.124247,13.755436,755
51.193056,13.850000,2500
51.015547,13.598889,4000
51.015547,13.598889,5000
51.015547,13.598889,5000
51.015547,13.598889,5000
51.015547,13.598889,5000
51.015547,13.598889,5000
51.015547,13.598889,5000
51.015547,13.598889,5000
51.015547,13.598889,5000
51.015547,13.598889,5000
51.015547,13.598889,5000
51.015547,13.598889,5000
51.015547,13.598889,5000
51.015547,13.598889,5000
51.229319,13.900333,3000
51.193056,13.850000,2060
51.141286,13.778886,755
51.015547,13.598889,5000
51.015547,13.598889,5000
51.015547,13.598889,5000
51.015547,13.598889,5000
51.015547,13.598889,5000
51.214589,13.989378,4000
51.214589,13.989378,4000
51.214589,13.989378,4000
51.214589,13.989378,4000
51.423842,14.171292,5000
51.423842,14.171292,5000
51.423842,14.171292,5000
51.423842,14.171292,5000
51.423842,14.171292,5000
51.423842,14.171292,5000
51.423842,14.171292,5000
51.423842,14.171292,5000
51.423842,14.171292,5000
51.423842,14.171292,5000
51.423842,14.171292,5000
49.912508,8.715672,4000
49.768336,8.359422,9000
49.821111,8.029167,11000
50.009580,8.270928,3600
50.026510,8.509825,800
50.023150,8.516161,800
50.033320,8.421306,3500
50.116480,8.322542,4400
50.026510,8.509825,800
50.023150,8.516161,800
50.033320,8.421306,3500
50.116480,8.322542,4400
50.026510,8.509825,800
50.023150,8.516161,800
50.033320,8.421306,3500
50.116480,8.322542,4400
50.026510,8.509825,800
50.023150,8.516161,800
50.028820,8.518772,800
49.949610,8.573644,2500
49.873650,8.534950,2000
49.873650,8.534950,2000
49.768336,8.359422,900
49.821111,8.029167,11000
49.873650,8.534950,2000
49.707167,8.223333,9000
49.784461,7.999119,10000
49.873650,8.534950,2000
49.711078,8.572107,4500
49.670987,8.589649,5000
49.590753,8.624413,6000
49.708625,8.531824,4500
49.667109,8.526346,5000
49.584077,8.515420,6000
49.949610,8.573644,2500
49.949610,8.573644,2500
49.949610,8.573644,2500
49.949610,8.573644,2500
49.949610,8.573644,2500
49.949610,8.573644,2500
49.949610,8.573644,2500
49.949610,8.573644,2500
49.949610,8.573644,2500
49.966389,8.260000,4000
50.006514,8.428633,1620
50.032617,8.534631,364
50.097310,8.804890,5000
50.250461,8.162517,5000
50.110833,7.651389,11000
50.110833,7.651389,11000
50.110833,7.651389,11000
50.110833,7.651389,11000
50.110833,7.651389,11000
50.007778,7.746111,10000
50.007778,7.746111,10000
50.007778,7.746111,10000
50.007778,7.746111,10000
50.007778,7.746111,10000
50.078180,8.413814,8000
50.078180,8.413814,8000
50.078180,8.413814,8000
50.078180,8.413814,8000
50.078180,8.413814,8000
50.032881,8.218497,9000
50.032881,8.218497,9000
50.032881,8.218497,9000
50.032881,8.218497,9000
50.032881,8.218497,9000
49.940350,7.831794,7000
49.940350,7.831794,7000
49.940350,7.831794,7000
49.940350,7.831794,7000
49.940350,7.831794,7000
49.916770,8.064911,5000
49.916770,8.064911,5000
49.916770,8.064911,5000
49.916770,8.064911,5000
49.916770,8.064911,5000
50.285553,8.112222,11000
50.285553,8.112222,11000
50.285553,8.112222,11000
50.285553,8.112222,11000
50.285553,8.112222,11000
50.078180,8.413814,8000
50.078180,8.413814,8000
50.078180,8.413814,8000
50.078180,8.413814,8000
50.078180,8.413814,8000
50.032881,8.218497,9000
50.032881,8.218497,9000
50.032881,8.218497,9000
50.032881,8.218497,9000
50.032881,8.218497,9000
49.940350,7.831794,7000
49.940350,7.831794,7000
49.940350,7.831794,7000
49.940350,7.831794,7000
49.940350,7.831794,7000
49.916770,8.064911,5000
49.916770,8.064911,5000
49.916770,8.064911,5000
49.916770,8.064911,5000
49.916770,8.064911,5000
50.411947,9.249164,11000
50.411947,9.249164,11000
50.411947,9.249164,11000
50.411947,9.249164,11000
50.411947,9.249164,11000
50.078180,8.413814,8000
50.078180,8.413814,8000
50.078180,8.413814,8000
50.078180,8.413814,8000
50.078180,8.413814,8000
50.032881,8.218497,9000
50.032881,8.218497,9000
50.032881,8.218497,9000
50.032881,8.218497,9000
50.032881,8.218497,9000
49.940350,7.831794,7000
49.940350,7.831794,7000
49.940350,7.831794,7000
49.940350,7.831794,7000
49.940350,7.831794,7000
49.916770,8.064911,5000
49.916770,8.064911,5000
49.916770,8.064911,5000
49.916770,8.064911,5000
49.916770,8.064911,5000
49.862242,9.348325,11000
49.862242,9.348325,11000
49.862242,9.348325,11000
49.862242,9.348325,11000
49.862242,9.348325,11000
49.930530,8.424608,7000
49.930530,8.424608,7000
49.930530,8.424608,7000
49.930530,8.424608,7000
49.930530,8.424608,7000
49.830650,8.003736,7000
49.830650,8.003736,7000
49.830650,8.003736,7000
49.830650,8.003736,7000
49.830650,8.003736,7000
49.916770,8.064911,5000
49.916770,8.064911,5000
49.916770,8.064911,5000
49.916770,8.064911,5000
49.916770,8.064911,5000
49.961111,8.259444,4000
50.003398,8.430473,1590
50.027542,8.534175,364
49.781692,8.541486,5000
50.110833,7.651389,11000
50.110833,7.651389,11000
50.110833,7.651389,11000
50.110833,7.651389,11000
50.110833,7.651389,11000
50.007778,7.746111,10000
50.007778,7.746111,10000
50.007778,7.746111,10000
50.007778,7.746111,10000
50.007778,7.746111,10000
50.078180,8.413814,8000
50.078180,8.413814,8000
50.078180,8.413814,8000
50.078180,8.413814,8000
50.078180,8.413814,8000
50.032881,8.218497,9000
50.032881,8.218497,9000
50.032881,8.218497,9000
50.032881,8.218497,9000
50.032881,8.218497,9000
49.940350,7.831794,7000
49.940350,7.831794,7000
49.940350,7.831794,7000
49.940350,7.831794,7000
49.940350,7.831794,7000
49.916770,8.064911,5000
49.916770,8.064911,5000
49.916770,8.064911,5000
49.916770,8.064911,5000
49.916770,8.064911,5000
50.285553,8.112222,11000
50.285553,8.112222,11000
50.285553,8.112222,11000
50.285553,8.112222,11000
50.285553,8.112222,11000
50.078180,8.413814,8000
50.078180,8.413814,8000
50.078180,8.413814,8000
50.078180,8.413814,8000
50.078180,8.413814,8000
50.032881,8.218497,9000
50.032881,8.218497,9000
50.032881,8.218497,9000
50.032881,8.218497,9000
50.032881,8.218497,9000
49.940350,7.831794,7000
49.940350,7.831794,7000
49.940350,7.831794,7000
49.940350,7.831794,7000
49.940350,7.831794,7000
49.916770,8.064911,5000
49.916770,8.064911,5000
49.916770,8.064911,5000
49.916770,8.064911,5000
49.916770,8.064911,5000
50.411947,9.249164,11000
50.411947,9.249164,11000
50.411947,9.249164,11000
50.411947,9.249164,11000
50.411947,9.249164,11000
50.078180,8.413814,8000
50.078180,8.413814,8000
50.078180,8.413814,8000
50.078180,8.413814,8000
50.078180,8.413814,8000
50.032881,8.218497,9000
50.032881,8.218497,9000
50.032881,8.218497,9000
50.032881,8.218497,9000
50.032881,8.218497,9000
49.940350,7.831794,7000
49.940350,7.831794,7000
49.940350,7.831794,7000
49.940350,7.831794,7000
49.940350,7.831794,7000
49.916770,8.064911,5000
49.916770,8.064911,5000
49.916770,8.064911,5000
49.916770,8.064911,5000
49.916770,8.064911,5000
49.862242,9.348325,11000
49.862242,9.348325,11000
49.862242,9.348325,11000
49.862242,9.348325,11000
49.862242,9.348325,11000
49.930530,8.424608,7000
49.930530,8.424608,7000
49.930530,8.424608,7000
49.930530,8.424608,7000
49.930530,8.424608,7000
49.830650,8.003736,7000
49.830650,8.003736,7000
49.830650,8.003736,7000
49.830650,8.003736,7000
49.830650,8.003736,7000
49.916770,8.064911,5000
49.916770,8.064911,5000
49.916770,8.064911,5000
49.916770,8.064911,5000
49.916770,8.064911,5000
50.104100,8.855892,4000
50.064152,8.684407,1720
50.040053,8.586531,364
49.921103,9.039811,5000
50.110833,7.651389,11000
50.110833,7.651389,11000
50.110833,7.651389,11000
50.110833,7.651389,11000
50.110833,7.651389,11000
50.001944,8.051111,10000
50.001944,8.051111,10000
50.001944,8.051111,10000
50.001944,8.051111,10000
50.001944,8.051111,10000
50.055410,8.316581,8000
50.055410,8.316581,8000
50.055410,8.316581,8000
50.055410,8.316581,8000
50.055410,8.316581,8000
50.147340,8.695814,8000
50.147340,8.695814,8000
50.147340,8.695814,8000
50.147340,8.695814,8000
50.147340,8.695814,8000
50.308620,9.377497,8000
50.308620,9.377497,8000
50.308620,9.377497,8000
50.308620,9.377497,8000
50.308620,9.377497,8000
50.192570,9.222883,7000
50.192570,9.222883,7000
50.192570,9.222883,7000
50.192570,9.222883,7000
50.192570,9.222883,7000
50.285553,8.112222,11000
50.285553,8.112222,11000
50.285553,8.112222,11000
50.285553,8.112222,11000
50.285553,8.112222,11000
50.055410,8.316581,8000
50.055410,8.316581,8000
50.055410,8.316581,8000
50.055410,8.316581,8000
50.055410,8.316581,8000
50.147340,8.695814,8000
50.147340,8.695814,8000
50.147340,8.695814,8000
50.147340,8.695814,8000
50.147340,8.695814,8000
50.308620,9.377497,8000
50.308620,9.377497,8000
50.308620,9.377497,8000
50.308620,9.377497,8000
50.308620,9.377497,8000
50.192570,9.222883,7000
50.192570,9.222883,7000
50.192570,9.222883,7000
50.192570,9.222883,7000
50.192570,9.222883,7000
50.411947,9.249164,11000
50.411947,9.249164,11000
50.411947,9.249164,11000
50.411947,9.249164,11000
50.411947,9.249164,11000
50.147340,8.695814,8000
50.147340,8.695814,8000
50.147340,8.695814,8000
50.147340,8.695814,8000
50.147340,8.695814,8000
50.308620,9.377497,8000
50.308620,9.377497,8000
50.308620,9.377497,8000
50.308620,9.377497,8000
50.308620,9.377497,8000
50.192570,9.222883,7000
50.192570,9.222883,7000
50.192570,9.222883,7000
50.192570,9.222883,7000
50.192570,9.222883,7000
49.862242,9.348325,11000
49.862242,9.348325,11000
49.862242,9.348325,11000
49.862242,9.348325,11000
49.862242,9.348325,11000
50.175760,9.453514,8000
50.175760,9.453514,8000
50.175760,9.453514,8000
50.175760,9.453514,8000
50.175760,9.453514,8000
50.192570,9.222883,7000
50.192570,9.222883,7000
50.192570,9.222883,7000
50.192570,9.222883,7000
50.192570,9.222883,7000
50.109167,8.856389,4000
50.067270,8.682571,1660
50.045128,8.586981,364
50.004956,8.429553,2500
49.984561,8.344856,5000
50.276275,8.848625,5000
50.110833,7.651389,11000
50.110833,7.651389,11000
50.110833,7.651389,11000
50.110833,7.651389,11000
50.110833,7.651389,11000
50.001944,8.051111,10000
50.001944,8.051111,10000
50.001944,8.051111,10000
50.001944,8.051111,10000
50.001944,8.051111,10000
50.055410,8.316581,8000
50.055410,8.316581,8000
50.055410,8.316581,8000
50.055410,8.316581,8000
50.055410,8.316581,8000
50.147340,8.695814,8000
50.147340,8.695814,8000
50.147340,8.695814,8000
50.147340,8.695814,8000
50.147340,8.695814,8000
50.308620,9.377497,8000
50.308620,9.377497,8000
50.308620,9.377497,8000
50.308620,9.377497,8000
50.308620,9.377497,8000
50.192570,9.222883,7000
50.192570,9.222883,7000
50.192570,9.222883,7000
50.192570,9.222883,7000
50.192570,9.222883,7000
50.285553,8.112222,11000
50.285553,8.112222,11000
50.285553,8.112222,11000
50.285553,8.112222,11000
50.285553,8.112222,11000
50.055410,8.316581,8000
50.055410,8.316581,8000
50.055410,8.316581,8000
50.055410,8.316581,8000
50.055410,8.316581,8000
